"","Date","tmax","tmin","prcp"
"26955",1969-10-19,76,49,0
"26956",1969-10-20,79,48,0
"26957",1969-10-21,73,58,0.08
"26958",1969-10-22,69,54,0
"26959",1969-10-23,78,48,0
"26960",1969-10-24,81,52,0
"26961",1969-10-25,81,53,0
"26962",1969-10-26,86,52,0
"26963",1969-10-27,85,54,0
"26964",1969-10-28,85,57,0
"26965",1969-10-29,82,52,0
"26966",1969-10-30,78,47,0
"26967",1969-10-31,82,45,0
"26968",1969-11-01,82,46,0
"26969",1969-11-02,80,51,0
"26970",1969-11-03,81,48,0
"26971",1969-11-04,81,47,0
"26972",1969-11-05,81,46,0
"26973",1969-11-06,81,52,0
"26974",1969-11-07,75,57,0
"26975",1969-11-08,77,50,0
"26976",1969-11-09,69,59,0.16
"26977",1969-11-10,68,59,0.17
"26978",1969-11-11,77,56,0.04
"26979",1969-11-12,76,59,0
"26980",1969-11-13,71,54,0
"26981",1969-11-14,76,52,0
"26982",1969-11-15,69,53,0.2
"26983",1969-11-16,69,57,0.05
"26984",1969-11-17,70,49,0
"26985",1969-11-18,61,43,0
"26986",1969-11-19,70,44,0
"26987",1969-11-20,75,48,0
"26988",1969-11-21,75,47,0
"26989",1969-11-22,70,38,0
"26990",1969-11-23,71,38,0
"26991",1969-11-24,76,44,0
"26992",1969-11-25,79,59,0
"26993",1969-11-26,79,54,0
"26994",1969-11-27,77,54,0
"26995",1969-11-28,65,53,0
"26996",1969-11-29,67,47,0.03
"26997",1969-11-30,72,43,0
"26998",1969-12-01,73,47,0
"26999",1969-12-02,74,49,0
"27000",1969-12-03,67,56,0.06
"27001",1969-12-04,58,51,0.18
"27002",1969-12-05,63,46,0
"27003",1969-12-06,61,34,0
"27004",1969-12-07,63,42,0.01
"27005",1969-12-08,61,35,0
"27006",1969-12-09,63,48,0
"27007",1969-12-10,65,44,0
"27008",1969-12-11,68,38,0
"27009",1969-12-12,76,38,0
"27010",1969-12-13,75,39,0
"27011",1969-12-14,75,39,0
"27012",1969-12-15,79,39,0
"27013",1969-12-16,76,43,0
"27014",1969-12-17,76,51,0
"27015",1969-12-18,70,43,0
"27016",1969-12-19,73,42,0
"27017",1969-12-20,72,44,0
"27018",1969-12-21,73,42,0
"27019",1969-12-22,72,44,0
"27020",1969-12-23,72,44,0
"27021",1969-12-24,71,43,0
"27022",1969-12-25,73,40,0
"27023",1969-12-26,70,44,0
"27024",1969-12-27,60,34,0
"27025",1969-12-28,53,44,0.34
"27026",1969-12-29,53,39,0.09
"27027",1969-12-30,54,33,0
"27028",1969-12-31,55,31,0
"27029",1970-01-01,57,31,0
"27030",1970-01-02,55,31,0
"27031",1970-01-03,59,26,0
"27032",1970-01-04,61,35,0
"27033",1970-01-05,58,28,0
"27034",1970-01-06,59,28,0
"27035",1970-01-07,61,33,0
"27036",1970-01-08,67,32,0
"27037",1970-01-09,68,42,0
"27038",1970-01-10,64,37,0
"27039",1970-01-11,64,35,0
"27040",1970-01-12,65,45,0
"27041",1970-01-13,65,38,0
"27042",1970-01-14,66,37,0
"27043",1970-01-15,68,46,0
"27044",1970-01-16,66,42,0
"27045",1970-01-17,70,49,0
"27046",1970-01-18,68,41,0
"27047",1970-01-19,70,42,0
"27048",1970-01-20,69,40,0
"27049",1970-01-21,71,39,0
"27050",1970-01-22,71,43,0
"27051",1970-01-23,75,43,0
"27052",1970-01-24,72,45,0
"27053",1970-01-25,71,44,0
"27054",1970-01-26,74,43,0
"27055",1970-01-27,73,43,0
"27056",1970-01-28,71,42,0
"27057",1970-01-29,66,30,0
"27058",1970-01-30,70,28,0
"27059",1970-01-31,68,29,0
"27060",1970-02-01,67,35,0
"27061",1970-02-02,66,40,0
"27062",1970-02-03,67,32,0
"27063",1970-02-04,70,40,0
"27064",1970-02-05,75,48,0
"27065",1970-02-06,78,40,0
"27066",1970-02-07,85,43,0
"27067",1970-02-08,86,46,0
"27068",1970-02-09,81,50,0
"27069",1970-02-10,79,53,0.07
"27070",1970-02-11,74,57,0.23
"27071",1970-02-12,77,50,0
"27072",1970-02-13,73,49,0
"27073",1970-02-14,71,47,0
"27074",1970-02-15,73,41,0
"27075",1970-02-16,80,43,0
"27076",1970-02-17,79,43,0
"27077",1970-02-18,74,41,0
"27078",1970-02-19,74,38,0
"27079",1970-02-20,66,56,0
"27080",1970-02-21,72,52,0
"27081",1970-02-22,71,51,0
"27082",1970-02-23,74,49,0
"27083",1970-02-24,74,45,0
"27084",1970-02-25,77,41,0
"27085",1970-02-26,76,46,0
"27086",1970-02-27,76,53,0
"27087",1970-02-28,77,49,0
"27088",1970-03-01,75,52,0.43
"27089",1970-03-02,62,49,0.74
"27090",1970-03-03,66,50,0.21
"27091",1970-03-04,67,47,0
"27092",1970-03-05,58,44,0.52
"27093",1970-03-06,67,40,0
"27094",1970-03-07,74,45,0
"27095",1970-03-08,74,48,0
"27096",1970-03-09,72,47,0
"27097",1970-03-10,61,44,0.36
"27098",1970-03-11,62,40,0
"27099",1970-03-12,69,42,0
"27100",1970-03-13,75,48,0
"27101",1970-03-14,81,50,0
"27102",1970-03-15,82,49,0
"27103",1970-03-16,76,54,0
"27104",1970-03-17,79,46,0
"27105",1970-03-18,69,54,0
"27106",1970-03-19,67,41,0
"27107",1970-03-20,70,38,0
"27108",1970-03-21,73,38,0
"27109",1970-03-22,77,43,0
"27110",1970-03-23,83,44,0
"27111",1970-03-24,84,45,0
"27112",1970-03-25,84,49,0
"27113",1970-03-26,80,48,0
"27114",1970-03-27,73,55,0
"27115",1970-03-28,74,43,0
"27116",1970-03-29,72,47,0
"27117",1970-03-30,73,46,0
"27118",1970-03-31,71,50,0
"27119",1970-04-01,72,40,0
"27120",1970-04-02,76,40,0
"27121",1970-04-03,82,47,0
"27122",1970-04-04,80,48,0
"27123",1970-04-05,86,46,0
"27124",1970-04-06,91,47,0
"27125",1970-04-07,84,55,0
"27126",1970-04-08,84,48,0
"27127",1970-04-09,86,52,0
"27128",1970-04-10,91,52,0
"27129",1970-04-11,90,55,0
"27130",1970-04-12,89,51,0
"27131",1970-04-13,88,56,0
"27132",1970-04-14,75,52,0
"27133",1970-04-15,73,40,0
"27134",1970-04-16,84,42,0
"27135",1970-04-17,71,60,0
"27136",1970-04-18,77,56,0
"27137",1970-04-19,82,49,0
"27138",1970-04-20,82,58,0
"27139",1970-04-21,74,53,0
"27140",1970-04-22,70,43,0
"27141",1970-04-23,79,42,0
"27142",1970-04-24,83,45,0
"27143",1970-04-25,87,47,0
"27144",1970-04-26,88,50,0
"27145",1970-04-27,76,56,0
"27146",1970-04-28,68,49,0
"27147",1970-04-29,71,43,0
"27148",1970-04-30,78,43,0
"27149",1970-05-01,84,51,0
"27150",1970-05-02,87,59,0
"27151",1970-05-03,92,58,0
"27152",1970-05-04,98,59,0
"27153",1970-05-05,92,62,0
"27154",1970-05-06,93,59,0
"27155",1970-05-07,84,59,0
"27156",1970-05-08,88,56,0
"27157",1970-05-09,91,57,0
"27158",1970-05-10,94,59,0
"27159",1970-05-11,95,62,0
"27160",1970-05-12,93,60,0
"27161",1970-05-13,94,58,0
"27162",1970-05-14,98,59,0
"27163",1970-05-15,101,68,0
"27164",1970-05-16,105,71,0
"27165",1970-05-17,108,70,0
"27166",1970-05-18,107,69,0
"27167",1970-05-19,103,72,0
"27168",1970-05-20,97,71,0
"27169",1970-05-21,96,62,0
"27170",1970-05-22,97,65,0
"27171",1970-05-23,99,62,0
"27172",1970-05-24,97,69,0
"27173",1970-05-25,98,68,0
"27174",1970-05-26,94,71,0
"27175",1970-05-27,94,66,0
"27176",1970-05-28,94,65,0
"27177",1970-05-29,97,64,0
"27178",1970-05-30,100,65,0
"27179",1970-05-31,102,65,0
"27180",1970-06-01,102,81,0
"27181",1970-06-02,103,70,0
"27182",1970-06-03,107,67,0
"27183",1970-06-04,106,69,0
"27184",1970-06-05,100,73,0
"27185",1970-06-06,100,77,0
"27186",1970-06-07,101,71,0
"27187",1970-06-08,101,70,0
"27188",1970-06-09,96,75,0
"27189",1970-06-10,94,69,0
"27190",1970-06-11,94,72,0
"27191",1970-06-12,97,68,0
"27192",1970-06-13,93,66,0
"27193",1970-06-14,93,63,0
"27194",1970-06-15,93,62,0
"27195",1970-06-16,97,63,0
"27196",1970-06-17,101,67,0
"27197",1970-06-18,105,69,0
"27198",1970-06-19,108,68,0
"27199",1970-06-20,108,73,0
"27200",1970-06-21,109,73,0
"27201",1970-06-22,107,81,0
"27202",1970-06-23,110,80,0
"27203",1970-06-24,114,76,0
"27204",1970-06-25,116,83,0
"27205",1970-06-26,112,81,0
"27206",1970-06-27,111,89,0
"27207",1970-06-28,107,87,0
"27208",1970-06-29,104,80,0
"27209",1970-06-30,102,71,0
"27210",1970-07-01,104,72,0
"27211",1970-07-02,105,86,0
"27212",1970-07-03,109,88,0
"27213",1970-07-04,109,88,0
"27214",1970-07-05,110,82,0
"27215",1970-07-06,109,80,0.26
"27216",1970-07-07,106,79,0
"27217",1970-07-08,102,80,0
"27218",1970-07-09,106,80,0
"27219",1970-07-10,105,80,0
"27220",1970-07-11,108,80,0
"27221",1970-07-12,111,80,0
"27222",1970-07-13,113,83,0
"27223",1970-07-14,112,86,0
"27224",1970-07-15,112,89,0
"27225",1970-07-16,110,91,0
"27226",1970-07-17,110,87,0
"27227",1970-07-18,107,89,0
"27228",1970-07-19,106,87,0.22
"27229",1970-07-20,102,83,0
"27230",1970-07-21,97,77,0
"27231",1970-07-22,101,80,0
"27232",1970-07-23,107,85,0
"27233",1970-07-24,104,82,0
"27234",1970-07-25,103,83,0
"27235",1970-07-26,105,82,0
"27236",1970-07-27,106,84,0
"27237",1970-07-28,107,78,0
"27238",1970-07-29,106,85,0
"27239",1970-07-30,108,88,0
"27240",1970-07-31,108,88,0
"27241",1970-08-01,107,87,0
"27242",1970-08-02,103,80,0.02
"27243",1970-08-03,102,81,0
"27244",1970-08-04,100,76,0.13
"27245",1970-08-05,106,85,0
"27246",1970-08-06,106,86,0
"27247",1970-08-07,110,85,0
"27248",1970-08-08,105,80,0.06
"27249",1970-08-09,101,78,0.04
"27250",1970-08-10,103,81,0
"27251",1970-08-11,104,78,0.45
"27252",1970-08-12,104,80,0
"27253",1970-08-13,105,80,0
"27254",1970-08-14,106,78,0.02
"27255",1970-08-15,94,78,0
"27256",1970-08-16,99,82,0.03
"27257",1970-08-17,101,81,0
"27258",1970-08-18,103,81,0.27
"27259",1970-08-19,101,79,0
"27260",1970-08-20,101,78,0
"27261",1970-08-21,104,80,0
"27262",1970-08-22,106,83,0
"27263",1970-08-23,99,82,0
"27264",1970-08-24,105,83,0
"27265",1970-08-25,107,82,0
"27266",1970-08-26,106,81,0
"27267",1970-08-27,104,83,0
"27268",1970-08-28,109,83,0
"27269",1970-08-29,109,78,0
"27270",1970-08-30,109,78,0
"27271",1970-08-31,109,82,0
"27272",1970-09-01,109,81,0
"27273",1970-09-02,108,77,0
"27274",1970-09-03,103,78,0.14
"27275",1970-09-04,84,74,0.16
"27276",1970-09-05,83,67,2.43
"27277",1970-09-06,80,68,0
"27278",1970-09-07,93,72,0
"27279",1970-09-08,98,75,0
"27280",1970-09-09,101,76,0
"27281",1970-09-10,101,78,0
"27282",1970-09-11,103,81,0
"27283",1970-09-12,102,80,0.12
"27284",1970-09-13,98,79,0
"27285",1970-09-14,94,71,0
"27286",1970-09-15,97,64,0
"27287",1970-09-16,97,64,0
"27288",1970-09-17,98,63,0
"27289",1970-09-18,97,66,0
"27290",1970-09-19,98,69,0
"27291",1970-09-20,96,67,0
"27292",1970-09-21,95,65,0
"27293",1970-09-22,91,66,0
"27294",1970-09-23,92,60,0
"27295",1970-09-24,95,60,0
"27296",1970-09-25,93,60,0
"27297",1970-09-26,95,62,0
"27298",1970-09-27,91,65,0
"27299",1970-09-28,84,65,0
"27300",1970-09-29,87,62,0
"27301",1970-09-30,91,65,0
"27302",1970-10-01,93,64,0.02
"27303",1970-10-02,89,67,0.34
"27304",1970-10-03,87,65,0.08
"27305",1970-10-04,86,62,0
"27306",1970-10-05,88,63,0
"27307",1970-10-06,91,62,0
"27308",1970-10-07,83,61,0
"27309",1970-10-08,76,50,0
"27310",1970-10-09,83,49,0
"27311",1970-10-10,82,52,0
"27312",1970-10-11,84,51,0
"27313",1970-10-12,89,52,0
"27314",1970-10-13,89,55,0
"27315",1970-10-14,89,55,0
"27316",1970-10-15,87,56,0
"27317",1970-10-16,85,60,0
"27318",1970-10-17,83,57,0
"27319",1970-10-18,85,56,0
"27320",1970-10-19,84,57,0
"27321",1970-10-20,86,56,0
"27322",1970-10-21,82,58,0
"27323",1970-10-22,79,58,0
"27324",1970-10-23,80,49,0
"27325",1970-10-24,80,50,0
"27326",1970-10-25,78,51,0
"27327",1970-10-26,76,44,0
"27328",1970-10-27,72,50,0
"27329",1970-10-28,76,43,0
"27330",1970-10-29,82,44,0
"27331",1970-10-30,84,44,0
"27332",1970-10-31,85,47,0
"27333",1970-11-01,86,46,0
"27334",1970-11-02,84,48,0
"27335",1970-11-03,82,50,0
"27336",1970-11-04,83,62,0
"27337",1970-11-05,84,54,0
"27338",1970-11-06,85,51,0
"27339",1970-11-07,74,52,0
"27340",1970-11-08,75,42,0
"27341",1970-11-09,80,43,0
"27342",1970-11-10,79,42,0
"27343",1970-11-11,79,42,0
"27344",1970-11-12,80,46,0
"27345",1970-11-13,76,53,0
"27346",1970-11-14,74,55,0
"27347",1970-11-15,71,49,0
"27348",1970-11-16,75,41,0
"27349",1970-11-17,75,39,0
"27350",1970-11-18,72,39,0
"27351",1970-11-19,74,38,0
"27352",1970-11-20,75,38,0
"27353",1970-11-21,75,43,0
"27354",1970-11-22,76,41,0
"27355",1970-11-23,77,40,0
"27356",1970-11-24,80,46,0
"27357",1970-11-25,76,43,0
"27358",1970-11-26,67,52,0
"27359",1970-11-27,72,53,0
"27360",1970-11-28,68,48,0
"27361",1970-11-29,70,48,0
"27362",1970-11-30,68,47,0.02
"27363",1970-12-01,70,40,0
"27364",1970-12-02,60,44,0
"27365",1970-12-03,70,35,0
"27366",1970-12-04,67,33,0
"27367",1970-12-05,76,34,0
"27368",1970-12-06,79,37,0
"27369",1970-12-07,78,41,0
"27370",1970-12-08,76,43,0
"27371",1970-12-09,66,46,0
"27372",1970-12-10,69,38,0
"27373",1970-12-11,68,34,0
"27374",1970-12-12,73,36,0
"27375",1970-12-13,73,39,0
"27376",1970-12-14,63,43,0
"27377",1970-12-15,63,36,0
"27378",1970-12-16,67,35,0
"27379",1970-12-17,69,40,0
"27380",1970-12-18,60,44,0.02
"27381",1970-12-19,64,39,0
"27382",1970-12-20,59,43,0.04
"27383",1970-12-21,62,37,0.12
"27384",1970-12-22,60,41,0.08
"27385",1970-12-23,61,35,0
"27386",1970-12-24,57,34,0
"27387",1970-12-25,60,39,0
"27388",1970-12-26,64,47,0
"27389",1970-12-27,63,50,0
"27390",1970-12-28,64,43,0
"27391",1970-12-29,63,36,0
"27392",1970-12-30,63,31,0
"27393",1970-12-31,64,37,0
"27394",1971-01-01,66,35,0
"27395",1971-01-02,60,36,0.22
"27396",1971-01-03,46,33,0
"27397",1971-01-04,45,26,0
"27398",1971-01-05,46,24,0
"27399",1971-01-06,46,22,0
"27400",1971-01-07,46,19,0
"27401",1971-01-08,52,20,0
"27402",1971-01-09,58,26,0
"27403",1971-01-10,64,30,0
"27404",1971-01-11,68,34,0
"27405",1971-01-12,67,34,0
"27406",1971-01-13,63,35,0
"27407",1971-01-14,64,35,0
"27408",1971-01-15,76,34,0
"27409",1971-01-16,77,38,0
"27410",1971-01-17,76,40,0
"27411",1971-01-18,80,46,0
"27412",1971-01-19,88,47,0
"27413",1971-01-20,83,54,0
"27414",1971-01-21,78,51,0
"27415",1971-01-22,72,48,0
"27416",1971-01-23,71,40,0
"27417",1971-01-24,71,37,0
"27418",1971-01-25,71,34,0
"27419",1971-01-26,78,37,0
"27420",1971-01-27,81,40,0
"27421",1971-01-28,83,45,0
"27422",1971-01-29,82,43,0
"27423",1971-01-30,78,39,0
"27424",1971-01-31,76,41,0
"27425",1971-02-01,77,45,0
"27426",1971-02-02,77,42,0
"27427",1971-02-03,68,44,0
"27428",1971-02-04,61,35,0
"27429",1971-02-05,65,32,0
"27430",1971-02-06,70,38,0
"27431",1971-02-07,72,35,0
"27432",1971-02-08,72,36,0
"27433",1971-02-09,75,40,0
"27434",1971-02-10,76,40,0
"27435",1971-02-11,79,40,0
"27436",1971-02-12,84,46,0
"27437",1971-02-13,84,48,0
"27438",1971-02-14,83,45,0
"27439",1971-02-15,83,47,0
"27440",1971-02-16,80,51,0
"27441",1971-02-17,66,48,0.3
"27442",1971-02-18,64,50,0.04
"27443",1971-02-19,71,42,0.01
"27444",1971-02-20,58,44,0
"27445",1971-02-21,62,35,0
"27446",1971-02-22,64,37,0
"27447",1971-02-23,64,41,0
"27448",1971-02-24,71,47,0
"27449",1971-02-25,74,43,0
"27450",1971-02-26,65,47,0
"27451",1971-02-27,62,33,0
"27452",1971-02-28,61,31,0
"27453",1971-03-01,56,39,0
"27454",1971-03-02,58,30,0
"27455",1971-03-03,68,31,0
"27456",1971-03-04,76,36,0
"27457",1971-03-05,72,46,0
"27458",1971-03-06,70,37,0
"27459",1971-03-07,78,37,0
"27460",1971-03-08,80,40,0
"27461",1971-03-09,79,43,0
"27462",1971-03-10,79,44,0
"27463",1971-03-11,78,47,0
"27464",1971-03-12,80,47,0
"27465",1971-03-13,75,50,0
"27466",1971-03-14,70,40,0
"27467",1971-03-15,77,40,0
"27468",1971-03-16,84,43,0
"27469",1971-03-17,86,50,0
"27470",1971-03-18,78,51,0
"27471",1971-03-19,81,49,0
"27472",1971-03-20,80,50,0
"27473",1971-03-21,82,42,0
"27474",1971-03-22,85,47,0
"27475",1971-03-23,88,49,0
"27476",1971-03-24,86,55,0
"27477",1971-03-25,85,52,0
"27478",1971-03-26,90,55,0
"27479",1971-03-27,90,60,0
"27480",1971-03-28,90,56,0
"27481",1971-03-29,95,55,0
"27482",1971-03-30,94,59,0
"27483",1971-03-31,89,61,0
"27484",1971-04-01,83,50,0
"27485",1971-04-02,86,49,0
"27486",1971-04-03,87,47,0
"27487",1971-04-04,87,56,0
"27488",1971-04-05,87,56,0
"27489",1971-04-06,90,55,0
"27490",1971-04-07,89,61,0
"27491",1971-04-08,85,50,0
"27492",1971-04-09,88,51,0
"27493",1971-04-10,90,51,0
"27494",1971-04-11,91,53,0
"27495",1971-04-12,91,57,0
"27496",1971-04-13,94,54,0
"27497",1971-04-14,87,62,0
"27498",1971-04-15,65,51,0.13
"27499",1971-04-16,78,49,0
"27500",1971-04-17,82,55,0
"27501",1971-04-18,66,48,0
"27502",1971-04-19,67,44,0
"27503",1971-04-20,73,45,0
"27504",1971-04-21,72,52,0
"27505",1971-04-22,72,46,0
"27506",1971-04-23,80,49,0
"27507",1971-04-24,83,52,0
"27508",1971-04-25,70,57,0
"27509",1971-04-26,70,46,0
"27510",1971-04-27,79,45,0
"27511",1971-04-28,76,49,0
"27512",1971-04-29,84,53,0
"27513",1971-04-30,91,54,0
"27514",1971-05-01,92,56,0
"27515",1971-05-02,95,55,0
"27516",1971-05-03,90,55,0
"27517",1971-05-04,77,58,0
"27518",1971-05-05,80,51,0
"27519",1971-05-06,73,59,0
"27520",1971-05-07,76,53,0
"27521",1971-05-08,78,64,0
"27522",1971-05-09,83,53,0
"27523",1971-05-10,88,56,0
"27524",1971-05-11,92,58,0
"27525",1971-05-12,92,70,0
"27526",1971-05-13,92,63,0
"27527",1971-05-14,96,67,0
"27528",1971-05-15,96,65,0
"27529",1971-05-16,96,63,0
"27530",1971-05-17,89,65,0
"27531",1971-05-18,82,57,0
"27532",1971-05-19,88,52,0
"27533",1971-05-20,93,56,0
"27534",1971-05-21,92,60,0
"27535",1971-05-22,80,57,0
"27536",1971-05-23,85,56,0
"27537",1971-05-24,93,59,0
"27538",1971-05-25,97,61,0
"27539",1971-05-26,97,63,0
"27540",1971-05-27,91,66,0
"27541",1971-05-28,81,60,0
"27542",1971-05-29,76,55,0
"27543",1971-05-30,87,56,0
"27544",1971-05-31,89,58,0
"27545",1971-06-01,91,59,0
"27546",1971-06-02,87,61,0
"27547",1971-06-03,84,56,0
"27548",1971-06-04,92,58,0
"27549",1971-06-05,93,59,0
"27550",1971-06-06,97,60,0
"27551",1971-06-07,95,62,0
"27552",1971-06-08,94,63,0
"27553",1971-06-09,95,67,0
"27554",1971-06-10,95,62,0
"27555",1971-06-11,90,65,0
"27556",1971-06-12,97,65,0
"27557",1971-06-13,100,65,0
"27558",1971-06-14,104,70,0
"27559",1971-06-15,105,70,0
"27560",1971-06-16,109,71,0
"27561",1971-06-17,110,75,0
"27562",1971-06-18,109,80,0
"27563",1971-06-19,108,73,0
"27564",1971-06-20,108,72,0
"27565",1971-06-21,110,75,0
"27566",1971-06-22,111,75,0
"27567",1971-06-23,109,79,0
"27568",1971-06-24,108,82,0
"27569",1971-06-25,105,82,0
"27570",1971-06-26,107,76,0
"27571",1971-06-27,106,78,0
"27572",1971-06-28,104,78,0
"27573",1971-06-29,102,74,0
"27574",1971-06-30,105,72,0
"27575",1971-07-01,108,72,0
"27576",1971-07-02,106,75,0
"27577",1971-07-03,105,80,0
"27578",1971-07-04,106,85,0
"27579",1971-07-05,108,79,0
"27580",1971-07-06,97,85,0
"27581",1971-07-07,108,78,0
"27582",1971-07-08,108,78,0
"27583",1971-07-09,111,80,0
"27584",1971-07-10,112,83,0
"27585",1971-07-11,114,78,0
"27586",1971-07-12,111,83,0
"27587",1971-07-13,111,87,0
"27588",1971-07-14,108,86,0
"27589",1971-07-15,105,85,0
"27590",1971-07-16,106,83,0.14
"27591",1971-07-17,104,78,0
"27592",1971-07-18,108,86,0
"27593",1971-07-19,109,78,0.1
"27594",1971-07-20,105,78,0
"27595",1971-07-21,108,83,0
"27596",1971-07-22,106,84,0
"27597",1971-07-23,107,87,0
"27598",1971-07-24,108,84,0
"27599",1971-07-25,107,86,0
"27600",1971-07-26,110,86,0
"27601",1971-07-27,109,88,0
"27602",1971-07-28,107,89,0
"27603",1971-07-29,106,87,0
"27604",1971-07-30,104,89,0
"27605",1971-07-31,104,77,0
"27606",1971-08-01,106,84,0
"27607",1971-08-02,106,81,0
"27608",1971-08-03,105,76,0.3
"27609",1971-08-04,98,74,0
"27610",1971-08-05,104,83,0.07
"27611",1971-08-06,100,73,0.13
"27612",1971-08-07,102,81,0
"27613",1971-08-08,104,81,0
"27614",1971-08-09,104,81,0
"27615",1971-08-10,100,74,0.11
"27616",1971-08-11,96,74,0
"27617",1971-08-12,99,72,0
"27618",1971-08-13,96,72,0
"27619",1971-08-14,98,79,0.07
"27620",1971-08-15,97,74,0.13
"27621",1971-08-16,103,80,0
"27622",1971-08-17,100,83,0
"27623",1971-08-18,99,79,0
"27624",1971-08-19,97,78,0.18
"27625",1971-08-20,89,75,0
"27626",1971-08-21,92,77,0
"27627",1971-08-22,95,77,0
"27628",1971-08-23,98,80,0
"27629",1971-08-24,101,80,0
"27630",1971-08-25,102,83,0
"27631",1971-08-26,101,77,0
"27632",1971-08-27,103,82,0
"27633",1971-08-28,103,82,0
"27634",1971-08-29,105,83,0
"27635",1971-08-30,106,83,0
"27636",1971-08-31,106,83,0
"27637",1971-09-01,105,73,0.14
"27638",1971-09-02,99,74,0
"27639",1971-09-03,101,78,0
"27640",1971-09-04,99,73,0
"27641",1971-09-05,104,74,0
"27642",1971-09-06,106,76,0
"27643",1971-09-07,102,82,0
"27644",1971-09-08,106,85,0
"27645",1971-09-09,107,80,0
"27646",1971-09-10,110,81,0
"27647",1971-09-11,110,79,0
"27648",1971-09-12,110,78,0
"27649",1971-09-13,108,82,0
"27650",1971-09-14,109,78,0
"27651",1971-09-15,107,78,0
"27652",1971-09-16,105,75,0
"27653",1971-09-17,100,80,0
"27654",1971-09-18,94,72,0
"27655",1971-09-19,91,69,0
"27656",1971-09-20,93,59,0
"27657",1971-09-21,94,63,0
"27658",1971-09-22,93,65,0
"27659",1971-09-23,92,63,0
"27660",1971-09-24,93,70,0
"27661",1971-09-25,99,66,0
"27662",1971-09-26,94,62,0
"27663",1971-09-27,88,61,0
"27664",1971-09-28,92,62,0
"27665",1971-09-29,81,63,0.69
"27666",1971-09-30,77,63,0.09
"27667",1971-10-01,79,60,0
"27668",1971-10-02,80,53,0
"27669",1971-10-03,85,55,0
"27670",1971-10-04,92,59,0
"27671",1971-10-05,91,71,0
"27672",1971-10-06,91,75,0
"27673",1971-10-07,91,72,0
"27674",1971-10-08,91,66,0
"27675",1971-10-09,94,69,0
"27676",1971-10-10,94,70,0
"27677",1971-10-11,92,66,0
"27678",1971-10-12,93,65,0
"27679",1971-10-13,95,64,0
"27680",1971-10-14,94,64,0
"27681",1971-10-15,92,65,0
"27682",1971-10-16,77,57,0.07
"27683",1971-10-17,65,53,0.14
"27684",1971-10-18,65,47,0
"27685",1971-10-19,73,44,0
"27686",1971-10-20,82,53,0
"27687",1971-10-21,85,55,0
"27688",1971-10-22,86,55,0
"27689",1971-10-23,83,55,0
"27690",1971-10-24,81,59,0
"27691",1971-10-25,68,54,0.06
"27692",1971-10-26,67,48,0
"27693",1971-10-27,74,45,0
"27694",1971-10-28,81,52,0
"27695",1971-10-29,57,40,0
"27696",1971-10-30,65,34,0
"27697",1971-10-31,69,38,0
"27698",1971-11-01,72,37,0
"27699",1971-11-02,77,40,0
"27700",1971-11-03,84,44,0
"27701",1971-11-04,87,49,0
"27702",1971-11-05,80,53,0
"27703",1971-11-06,86,57,0
"27704",1971-11-07,82,52,0
"27705",1971-11-08,80,48,0
"27706",1971-11-09,85,51,0
"27707",1971-11-10,87,52,0
"27708",1971-11-11,88,53,0
"27709",1971-11-12,78,56,0
"27710",1971-11-13,73,49,0
"27711",1971-11-14,72,44,0
"27712",1971-11-15,66,50,0
"27713",1971-11-16,62,47,0
"27714",1971-11-17,61,39,0
"27715",1971-11-18,56,37,0
"27716",1971-11-19,73,43,0
"27717",1971-11-20,74,48,0
"27718",1971-11-21,65,45,0
"27719",1971-11-22,66,41,0
"27720",1971-11-23,70,40,0
"27721",1971-11-24,73,39,0
"27722",1971-11-25,72,42,0
"27723",1971-11-26,71,40,0
"27724",1971-11-27,72,42,0
"27725",1971-11-28,67,39,0
"27726",1971-11-29,65,49,0
"27727",1971-11-30,65,44,0
"27728",1971-12-01,64,48,0
"27729",1971-12-02,65,39,0
"27730",1971-12-03,61,43,0
"27731",1971-12-04,55,45,0.05
"27732",1971-12-05,63,34,0
"27733",1971-12-06,62,34,0
"27734",1971-12-07,50,41,0.24
"27735",1971-12-08,50,35,0
"27736",1971-12-09,50,32,0
"27737",1971-12-10,57,30,0
"27738",1971-12-11,57,31,0
"27739",1971-12-12,58,28,0
"27740",1971-12-13,44,35,0.06
"27741",1971-12-14,51,33,0
"27742",1971-12-15,57,32,0
"27743",1971-12-16,59,29,0
"27744",1971-12-17,62,35,0
"27745",1971-12-18,64,42,0
"27746",1971-12-19,61,43,0
"27747",1971-12-20,65,35,0
"27748",1971-12-21,67,41,0
"27749",1971-12-22,68,55,0.02
"27750",1971-12-23,74,52,0
"27751",1971-12-24,76,51,0
"27752",1971-12-25,76,52,0
"27753",1971-12-26,66,52,0
"27754",1971-12-27,66,38,0
"27755",1971-12-28,62,38,0.01
"27756",1971-12-29,59,43,0.09
"27757",1971-12-30,60,34,0
"27758",1971-12-31,65,37,0
"27759",1972-01-01,67,41,0
"27760",1972-01-02,65,34,0
"27761",1972-01-03,63,35,0
"27762",1972-01-04,52,34,0
"27763",1972-01-05,59,26,0
"27764",1972-01-06,66,28,0
"27765",1972-01-07,66,33,0
"27766",1972-01-08,66,35,0
"27767",1972-01-09,64,31,0
"27768",1972-01-10,63,32,0
